emo_detail;manufacture;serial_number;type;power_rate;power_unit;voltage;current_nominal;frequency;pole;rpm;bearing_de;bearing_nde;frame_type;shaft_diameter;phase_supply;cos_phi;efficiency;ip_rating;insulation_class;duty;connection_type;nipple_grease;greasing_type;greasing_qty_de;greasing_qty_nde;length;width;height;weight;cooling_fan;mounting
EMO000800;TOSHIBA;;IKK-FCK8;7,5;KW;420;17,2;52;8;750;6310;6310;160L;;3;;;44;F;S1;Inverter;Not Available;;;;;;160;;Internal;Horizontal
EMO001845;TOSHIBA;OSEVRKBIHM1101;IDF-CHK11;150;KW;245/240;255/250;"59 
70";4;1750-2100;6220;6220;280MD;;3;;;44;F;S1;Inverter;Available;;;;;;280;;;Horizontal
EMO000850;ROSENBERG;;DR56E4;0,75;KW;400;1,63;50;4;1250;;;;;3;;;54;F;;Delta;;;;;;;;;;
EMO001844;TOSHIBA;OSEVRKCHM2701;IDF-CHK11;160;KW;420;255/250;"59 
70";4;1750-2100;6220;6220;280MD;;3;;;44;F;S1;Inverter;Available;;;;;;280;;;Horizontal
EMO000839;ROSENBERG;E10-56053;DR56E4;0,75;KW;400;1,63;50;4;1250;;;;;3;;;54;F;;Delta;;;;;;;;;;
EMO000864;HUADA;;Y2;22;KW;380;43,2;50;4;1470;;;180 L;;3;;;55;F;S1;Delta;Not Available;;;;;;180;;;Horizontal
EMO000859;TOSHIBA;;TIKK-FBK21;15;KW;420;30;36;;;;;225 S;;3;;;44;F;S1;Inverter;Not Available;;;;;;225;;;Horizontal
EMO000858;TOSHIBA;;IKK-FCK8;7,5;KW;420;17,2;52;8;750;;;160 L;;3;;;44;F;S1;Inverter;Not Available;;;;;;160;;;Horizontal
EMO001849;TOSHIBA;O5EVRKAH0401;IDF-CHK11;300;KW;420/420;500/475;50 705;4;1750-2100;6220;6220;315 H;;3;;;44;F;S1;Inverter;Available;;;;;;315;;;Horizontal
EMO002702;TECO;Dibongkar;;110;KW;380;205;50;4;1500;6318;6316;280;;3;;;;;;;;;;;410;410;280;;Internal;Horizontal
EMO003204;AUMA;;Z102457;1,4;KW;380;4,9;50;2;2800;;;;;3;0,6;;68;F;S2;Start;Not Available;;;;;;;;;Vertical
EMO003210;AUMA;;Z102457;1,4;KW;380;4,9;50;2;2800;;;;;3;0,6;;68;F;S2;Start;Not Available;;;;;;;;;Vertical
EMO003281;AUMA;;Z102485;0,4;KW;380;1,9;50;2;2800;;;;;3;0,53;;68;F;S2;Start;Not Available;;;;;;;;;Vertical
EMO003280;AUMA;3918MM87665;Z102485;0,4;KW;380;1,9;50;2;2800;;;;;3;0,53;;68;F;S2;Start;Not Available;;;;;;;;;Vertical
EMO003201;AUMA;;Z102457;1,4;KW;380;4,9;50;2;2800;;;;;3;0,6;;68;F;S2;Start;Not Available;;;;;;;;;Vertical
EMO003247;AUMA;;Z102457;1,4;KW;380;4,9;50;2;2800;;;;;3;0,6;;68;F;S2;Start;Not Available;;;;;;;;;Vertical
EMO003248;AUMA;;Z102457;1,4;KW;380;4,9;50;2;2800;;;;;3;0,6;;68;F;S2;Start;Not Available;;;;;;;;;Vertical
EMO003282;AUMA;;Z102485;0,4;KW;380;1,9;50;2;2800;;;;;3;0,53;;68;F;S2;Start;Not Available;;;;;;;;;Vertical
EMO002703;TECO;Dibongkar;;110;KW;380;205;50;;;6318;6316;280F;80;3;;;;;;;;;;;420;450;280;;Internal;Horizontal
MGB000453;DEMAG;41574131;KBA;1,5;KW;380;4,8;50;4;1340;;;80;;3;0,73;;54;F;;Start;Not Available;;;;;;80;;;Vertical
EMO002608;DEMAG;41574131;KBH140B4;11,4;KW;380;32;50;4;1420;;;140 B;;3;0,72;;54;F;;Start;Not Available;;;;;;140;;;Vertical
MGB000454;DEMAG;41574001;KBA;1,5;KW;380;4,8;50;4;1340;;;80;;3;0,73;;54;F;;Start;Not Available;;;;;;80;;;Vertical
EMO002966;DEMAG;70271526;KBH140B4;11,4;KW;380;28,5;50;4;1420;;;140 B;;3;0,72;;54;F;;Start;Not Available;;;;;;140;;;Vertical
MGM000236;DEMAG;70587457;ZBF;1.20 0.29;KW;380;3.2/2.1;50;2;2760-685;;;100;;3;;;54;F;;Start;Not Available;;;;;;100;;;Vertical
MGM000237;DEMAG;70587456;ZBF;1.20 0.29;KW;380;3.2/2.1;50;2;2760-685;;;100;;3;;;54;F;;Start;Not Available;;;;;;100;;;Vertical
MGM000233;DEMAG;7580993;ZBF;1.90 0.46;KW;380;4.30/2.50;50;2;2855-705;;;112;;3;0.85 0.49;;54;F;;Start;Not Available;;;;;;112;;;Vertical
MGM000235;DEMAG;71580994;ZBF;1.90 0.46;KW;380;4.30/2.50;50;2;2855-705;;;112;;3;0.85 0.49;;54;F;;Start;Not Available;;;;;;112;;;Vertical
MGB000455;DEMAG;41574066;KBA;2,3;KW;380;6,8;50;4;1365;;;90;;3;0,74;;54;F;;Start;Not Available;;;;;;90;;;Vertical
EMO002610;DEMAG;41574066;KBH;17,8;KW;380;46;50;4;1440;;;112;;3;0,78;;54;;;Start;Not Available;;;;;;112;;Internal;Vertical
MGB000456;DEMAG;41574065;KBA;2,3;KW;380;6,8;50;4;1365;;;90;;3;0,74;;54;F;;Start;Not Available;;;;;;90;;;Vertical
EMO002611;DEMAG;41574065;KBH;40;KW;380;95;50;6;970;;;225B;;3;0,79;;54;;;Delta;Not Available;;;;;;225;;Internal;Vertical
MGB000457;DEMAG;41574067;KBA;2,3;KW;380;6,8;50;4;1365;;;90;;3;0,74;;54;F;;Start;Not Available;;;;;;90;;;Vertical
EMO002612;DEMAG;41574067;KBH;17,8;KW;380;46;50;4;1440;;;112;;3;0,78;;54;;;Start;Not Available;;;;;;112;;Internal;Vertical
MGM000240;DEMAG;71581314;ZBF;1.90 0.46;KW;380;4.30/2.50;50;2;2855-705;;;112;;3;0.85 0.49;;54;F;;Start;Not Available;;;;;;112;;;Vertical
MGM000241;DEMAG;71581318;ZBF;2.90 0.72;KW;380;6.70/3.10;50;2;2815-700;;;140;;3;"0.91 0.53
";;54;F;;Start;Not Available;;;;;;140;;;Vertical
MGM000242;DEMAG;71581313;ZBF;1.90 0.46;KW;380;4.30/2.50;50;2;2855-705;;;112;;3;0.85 0.49;;54;F;;Start;Not Available;;;;;;112;;;Vertical
EMO003007;DEMAG;;ZBF;1.90 0.46;KW;380;4.30/2.50;50;2;2855-705;;;112;;3;0.85 0.49;;54;F;;Start;Not Available;;;;;;112;;;Vertical
MGM000239;DEMAG;;ZBF;1.90 0.46;KW;380;4.30/2.50;50;2;2855-705;;;112;;3;0.85 0.49;;54;F;;Start;Not Available;;;;;;112;;;Vertical
MGB000458;DEMAG;41574002;KBA;2,3;KW;380;6,8;50;4;1365;;;90;;3;0,74;;54;F;;Start;Not Available;;;;;;90;;;Vertical
EMO002613;DEMAG;41574002;KBH;17,8;KW;380;46;50;4;1440;;;160;;3;0,78;;54;;;Start;Not Available;;;;;;90;;Internal;Vertical
MGB000459;DEMAG;4154003;KBA;2,3;KW;380;6,8;50;4;1365;;;90;;3;0,74;;54;F;;Start;Not Available;;;;;;90;;;Vertical
EMO002614;DEMAG;4154003;KBH;17,8;KW;380;46;50;4;1440;;;160;;3;0,78;;54;;;Start;Not Available;;;;;;90;;Internal;Vertical
MGM000245;DEMAG;70593868;ZBF;1.90 0.46;KW;380;4.30/2.50;50;2;2855-705;;;112;;3;0.85 0.49;;54;F;;Start;Not Available;;;;;;112;;;Vertical
MGM000246;DEMAG;70593867;ZBF;1.90 0.46;KW;380;4.30/2.50;50;2;2855-705;;;112;;3;0.85 0.49;;54;F;;Start;Not Available;;;;;;112;;;Vertical
MGM000982;DEMAG;50321258;ZBF;1.90 0.46;KW;380;4.30/2.50;50;2;2855-705;;;112;;3;0.85 0.49;;54;F;;Start;Not Available;;;;;;112;;;Vertical
EMO003492;DEMAG;43279068;ZBF;1.90 0.46;KW;380;4.30/2.50;50;2;2855-705;;;112;;3;0.85 0.49;;54;F;;Start;Not Available;;;;;;112;;;Vertical
EMO005152;MARATHON;WX 11008530-4001J;HAA 450-6;355;KW;3000;88,4;50;6;980;6328;6328;450L;130;3;;;55;F;;;Available;;;;;;450;;Internal;Horizontal
EMO005153;MARATHON;WX11008545 – 5001;SCA 160 LA 02;18,5;KW;380;34,4;50;2;2950;6309;6209;160L;42;3;;;55;F;;Delta;Not Available;;;;;;160;;Internal;Horizontal
MGM000738;FLENDER;FGU1108/2053392001;K168;11;kW;380;21,5;50;4;1450;;;M160;42;3;0,82;;55;F;S1;Start;Not Available;;;;;;160;;Internal;Vertical
MGM001051;SUMITOMO;HN0053924;V90L/4 CHHM2-6140-71;1,5;kW;380;3,5;50;4;1420;;;90L;;3;;;55;;S1;Start;Not Available;;;;;;90;;Internal;Vertical
EMO003013;TECO;;AEVL-AP;0,37;kW ;380;1,3;50;4;1500;;;;;3;;;54;;S1;;Not Available;;;;;;;;Internal;Vertical
EMO001624;BALDOR;;895C;4;HP;380;10,1;50;8;720;6309RS;6203;;;3;;0,8;54;F;S1;Start;Not Available;;;;;;;;Internal;Vertical
EMO001625;BALDOR;;F395;0,3;kW ;380;2,2;50;12;475;6203;6203;;;3;;;54;F;S1;Start;Not Available;;;;;;;;;Vertical
EMO001626;BALDOR;;;3,7;kW;380;8;;4;1410;;;;;3;;;;;S1;;;;;;;;;;;
MGM000735;SEW-EURODRIVE;;KA37-DV100 M4/BMG;2,2;kW ;380;5,36;50;4;1410;;;100M;;3;;;55;F;S1;Start;Not Available;;;;;;100;;Internal;Vertical
MGM000736;SEW-EURODRIVE;;KA37-DV100 M4/BMG;2,2;kW ;380;5,36;50;4;1410;;;100M;;3;;;55;F;S1;Start;Not Available;;;;;;100;;Internal;Vertical
MGM001055;MASTER;;PB;0,75;kW ;380;2;50;4;1400;;;204RC;;3;;;;;;Start;Not Available;;;;;;;;Internal;Vertical
EMO003475;GEFECNE;1821.140.010;B-S1-IP54;0,12;kW ;24;6,5;;;;;;;;3;;;;;;;Not Available;;;;;;;;;Vertical
EMO005165;GEFECNE;1821.140.010;B-S1-IP54;0,12;kW ;24;6,5;;;;;;;;3;;;;;;;Not Available;;;;;;;;;Vertical
EMO005166;GEFECNE;1821.140.010;B-S1-IP54;0,12;kW ;24;6,5;;;;;;;;3;;;;;;;Not Available;;;;;;;;;Vertical
EMO003940;ATB;;AF 160L/6D-12LS;11;kW ;380;22,6;50;6;;;;160L;;3;;;;;;;Not Available;;;;;;;;Internal;
EMO003939;ATB;;AF 160L/6D-12LS;11;kW ;380;22,6;50;6;;;;160L;;3;;;;;;;Not Available;;;;;;;;Internal;
EMO005549;HOYER;SH30807410105;HMC3-200L2-2;37;kW ;400;63;50;2;2970;6312;6312;200L;55;3;0,91;0,937;55;F;S1;Delta;Available;;;;;;;;External;Horizontal
EMO005550;HOYER;SH30612030056;HMC3-200L2-2;37;kW ;400;63;50;2;2965;6312;6312;200L;55;3;0,88;0,937;55;F;S1;Delta;Available;;;;;;;;;Horizontal
EMO005551;HOYER;SH30785720264;HMC3-225S-4;37;kW ;400;66.5;50;4;1480;6313;6312;225S;60;3;0,86;0,939;55;F;S1;Delta;Available;;;;;;;;Internal;Vertical
EMO005552;WISTRO;174892;D49 IL-4-2;0.15;kW ;380;0.31;50;;;;;;;3;;;66;F;;Star;Not Available;;;;;;;;;
EMO005584;Siemens;UD 2201/2406577-001-004;1LE10031AA434FA4;3;kW;400;5,7;50;2;2910;6206;6206;100L;;3;0,87;0,871;55;F;;Delta;;;;;;;;;Internal;Horizontal
EMO005586;Siemens;UD 2201/2406577-001-009;1LE10031AA434FA4;3;kW;400;5,7;50;2;2910;6206;6206;100L;;3;0,87;0,871;55;F;;Delta;;;;;;;;;Internal;Horizontal
EMO005614;ABB;4694030;NM 400LA4A BAFS;1100;kW;690;1080;50;4;1484;6226;6220;400L;;3;;;55;F;;Delta;Available;;;;;;;;Internal;Horizontal
EMO005615;ABB;4694029;NM 400LA4A BAFS;1100;kW;690;1080;50;4;1484;6226;6220;400L;;3;;;55;F;;Delta;Available;;;;;;;;Internal;Horizontal
EMO005616;Siemens;UD 2107/2349661-002-024;1LE15031CB234GA4-Z;7,5;kW ;400;14,3;50;4;1470;`;6308;132M;;3;0,84;0,904;55;F;;Delta;;;;;;;;;Internal;Vertical
EMO005617;Siemens;UD 2107/2349661-002-023;1LE15031CB234GA4-Z;7,5;kW ;400;14,3;50;4;1470;6308;6308;132M;;3;0,84;0,904;55;F;;Delta;;;;;;;;;Internal;Vertical
EMO005618;Siemens;UD 2107/2349661-002-022;1LE15031CB234GA4-Z;7,5;kW ;400;14,3;50;4;1470;6308;6308;132M;;3;0,84;0,904;55;F;;Delta;;;;;;;;;Internal;Vertical
EMO005619;Siemens;UD 2107/2349661-002-021;1LE15031CB234GA4-Z;7,5;kW ;400;14,3;50;4;1470;6308;6308;132M;;3;0,84;0,904;55;F;;Delta;;;;;;;;;Internal;Vertical
EMO005620;Siemens;UD 2107/2349661-002-020;1LE15031CB234GA4-Z;7,5;kW ;400;14,3;50;4;1470;6308;6308;132M;;3;0,84;0,904;55;F;;Delta;;;;;;;;;Internal;Vertical
MFB000398;Gardner Denver;BN 10453671  005 /0522;G-BH1 2BH1300-1AH07-Z;0,25;kW ;380;1,2;50;2;2810;;;;;3;;;55;F;;Delta;Not Available;;;;;;;;Internal;V/H
MFB000399;Gardner Denver;BN 10453671  007 /0522;G-BH1 2BH1300-1AH07-Z;0,25;kW ;380;1,2;50;2;2810;;;;;3;;;55;F;;Delta;Not Available;;;;;;;;Internal;V/H
