id;funcloc;material_number;equipment_description;status;sort_field;unique_id;qr_code_link;created_at
EMO003679;FP-01-SP5-WRS-T018-P127;10021418;MOTOR,37KW,69.9A,4P,380V,HUADA,?60;Installed;PM5.P-DV-9/P/M;2511;https://www.safesave.info/MIC.php?id=Fajar-MotorList2511;2023-10-27 13:57:25
EMO001200;FP-01-SP5-WRS-T018-P027;;"?60; HUADA; Y2; 225S-4; 37KW; 69A; 4P;380V";Installed;SP5.P-27/M;2512;https://www.safesave.info/MIC.php?id=Fajar-MotorList2512;2023-10-27 13:57:26
EMO001074;FP-01-SP5-OCC-PU01-RAGG;;MOTOR;Installed;SP5.M-3/CRN/M;2513;https://www.safesave.info/MIC.php?id=Fajar-MotorList2513;2023-10-27 13:57:27
EMO001138;FP-01-SP5-RJS-TH03;;TECO,AEEBK,75KW,129A,4P,380V,250MC;Installed;SP5.M-R-3/M;2514;https://www.safesave.info/MIC.php?id=Fajar-MotorList2514;2023-10-27 13:57:28
EMO001137;FP-01-SP5-RJS-SR12;;TECO.AEEBK,F100L,2.2KW,3.7A,380V,4P;Installed;SP5.M-R-2/M;2515;https://www.safesave.info/MIC.php?id=Fajar-MotorList2515;2023-10-27 13:57:29
EMO001605;FP-01-SP5-OCC-TH02;10010602;MOTORAC,M2BA160L4,ABB,15KW,29.5A,4P,380V;Installed;SP5.M-35/M;2516;https://www.safesave.info/MIC.php?id=Fajar-MotorList2516;2023-10-27 13:57:30
EMO001111;FP-01-SP5-OCC-TH02;;SEW,DV100MG,1.5KW,4.25A,K87DV,4P;Installed;SP5.M-35.SH/M;2517;https://www.safesave.info/MIC.php?id=Fajar-MotorList2517;2023-10-27 13:57:31
EMO001112;FP-01-SP5-OCC-TH02;;TECO,AEEBKB,7.5KW,15.5A,F:160M,6P;Installed;SP5.M-35.GB/M;2518;https://www.safesave.info/MIC.php?id=Fajar-MotorList2518;2023-10-27 13:57:32
EMO001107;FP-01-SP5-OCC-TH01;;TECO,AEEBKB040020KMB,160L,15KW,27.2A,4P;Installed;SP5.M-34/M;2519;https://www.safesave.info/MIC.php?id=Fajar-MotorList2519;2023-10-27 13:57:33
EMO001108;FP-01-SP5-OCC-TH01;;SEW,125KW,4.25A,K87012L,100M6,4P;Installed;SP5.M-34.SH/M;2520;https://www.safesave.info/MIC.php?id=Fajar-MotorList2520;2023-10-27 13:57:34
EMO001109;FP-01-SP5-OCC-TH01;;TECO,AEEBKB,160M,7.5KW,15.5A,6P;Installed;SP5.M-34.GB/M;2521;https://www.safesave.info/MIC.php?id=Fajar-MotorList2521;2023-10-27 13:57:35
EMO001120;FP-01-SP5-OCC-T007-P025;;ABB,MBV315L,200KW,365A,4P,380V,?80;Installed;SP5.P-25/M;2522;https://www.safesave.info/MIC.php?id=Fajar-MotorList2522;2023-10-27 13:57:36
EMO001122;FP-01-SP5-OCC-T006-P026;;TECO,AEEBKB,F315S,132KW,227A,4P,380V;Installed;SP5.P-26/M;2523;https://www.safesave.info/MIC.php?id=Fajar-MotorList2523;2023-10-27 13:57:37
EMO002903;FP-01-SP5-OCC-T006-A003;10010972;MOTOR,AC,AEEB250M,TECO,45KW,88A,6P,380V;Installed;SP5.T-5/AGT/M;2524;https://www.safesave.info/MIC.php?id=Fajar-MotorList2524;2023-10-27 13:57:38
EMO001118;FP-01-SP5-OCC-T004-P024;;HUADA,Y2200L,30KW,57.6A,4P,380V;Installed;SP5.P-24/M;2525;https://www.safesave.info/MIC.php?id=Fajar-MotorList2525;2023-10-27 13:57:39
EMO001119;FP-01-SP5-OCC-T004-P019;;HWADA,Y2-315M4,132KW,241A;Installed;SP5.P-19/M;2526;https://www.safesave.info/MIC.php?id=Fajar-MotorList2526;2023-10-27 13:57:40
EMO001105;FP-01-SP5-OCC-T004-P018;;HWADA,Y2-200L-4,30KW,57.6A,IP.55,?55;Installed;SP5.P-18/M;2527;https://www.safesave.info/MIC.php?id=Fajar-MotorList2527;2023-10-27 13:57:41
EMO001102;FP-01-SP5-OCC-T004-P017;;TECO,AEJHVB,355A,250KW,61.1A,6P,?177;Installed;SP5.P-17/M;2528;https://www.safesave.info/MIC.php?id=Fajar-MotorList2528;2023-10-27 13:57:42
EMO001100;FP-01-SP5-OCC-T004-P015;;"HUADA; Y2 280S-4; 75KW; 140A; 4P; 380V";Installed;SP5.P-15/M;2529;https://www.safesave.info/MIC.php?id=Fajar-MotorList2529;2023-10-27 13:57:43
EMO003794;FP-01-SP5-OCC-T004-P014;10027649;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";Installed;SP5.P-14/M;2530;https://www.safesave.info/MIC.php?id=Fajar-MotorList2530;2023-10-27 13:57:44
EMO000563;FP-01-SP5-OCC-T004-P013;10020901;MOTOR,M3BP225SMB,ABB,45KW,86A,4P,380V,?60;Installed;SP5.P-13/M;2531;https://www.safesave.info/MIC.php?id=Fajar-MotorList2531;2023-10-27 13:57:45
EMO001097;FP-01-SP5-OCC-T004-P012;10022242;MOTOR,AC,M2BA315,ABB,110KW,200A,4P,380V;Installed;SP5.P-12/M;2532;https://www.safesave.info/MIC.php?id=Fajar-MotorList2532;2023-10-27 13:57:46
EMO001096;FP-01-SP5-OCC-T004-P011;;TECO,AEJT-VB,400AC,300KW,75.8A,6P,IP.55;Installed;SP5.P-11/M;2533;https://www.safesave.info/MIC.php?id=Fajar-MotorList2533;2023-10-27 13:57:47
EMO001095;FP-01-SP5-OCC-T004-P010;;TECO,AEJH-VB004,315,200KW,46.8A,4P.IP-55,?94;Installed;SP5.P-10/M;2534;https://www.safesave.info/MIC.php?id=Fajar-MotorList2534;2023-10-27 13:57:48
EMO001113;FP-01-SP5-OCC-T003-P034;;TECO.AEJH,F:315C,200KW,46.8A,4P,3KV,?94;Installed;SP5.P-34/M;2535;https://www.safesave.info/MIC.php?id=Fajar-MotorList2535;2023-10-27 13:57:49
EMO001115;FP-01-SP5-OCC-T003-P021;;HWADA,Y2-315M-4,132KW,241A,IP-55,?80;Installed;SP5.P-21/M;2536;https://www.safesave.info/MIC.php?id=Fajar-MotorList2536;2023-10-27 13:57:50
EMO001114;FP-01-SP5-OCC-T003-P020;10010923;HWADA,Y2-200Z4,30KW,57.6A,IP-55,?55;Installed;SP5.P-20/M;2537;https://www.safesave.info/MIC.php?id=Fajar-MotorList2537;2023-10-27 13:57:51
EMO001090;FP-01-SP5-OCC-T003-P008;;TECO,AECT-PA,450A,450KW,108A,6P;Installed;SP5.P-8/M;2538;https://www.safesave.info/MIC.php?id=Fajar-MotorList2538;2023-10-27 13:57:52
EMO001086;FP-01-SP5-OCC-T003-P007;;HWADA,Y2-280S-4,75KW,140A,380V,IP-55,?75;Installed;SP5.P-7/M;2539;https://www.safesave.info/MIC.php?id=Fajar-MotorList2539;2023-10-27 13:57:53
EMO002695;FP-01-SP5-OCC-T002-P006;10010569;MOTOR,AC,Y2-HV355-4,HWADA,250KW,4P,3000V,?98;Installed;SP5.P-6/M;2540;https://www.safesave.info/MIC.php?id=Fajar-MotorList2540;2023-10-27 13:57:54
EMO001082;FP-01-SP5-OCC-T002-A002;;TECO,AEEBKB,F250SC,37KW,71.6A,380V;Installed;SP5.T-2/AGT/M;2541;https://www.safesave.info/MIC.php?id=Fajar-MotorList2541;2023-10-27 13:57:55
EMO001080;FP-01-SP5-OCC-T001-P004;;TECO,AEJT-VB,450MC,350KW,84A,4P,IP-55;Installed;SP5.P-4/M;2542;https://www.safesave.info/MIC.php?id=Fajar-MotorList2542;2023-10-27 13:57:56
EMO001079;FP-01-SP5-OCC-T001-A001;;TECO,AEEBKB,250,37KW,71.6A;Installed;SP5.T-1/AGT/M;2543;https://www.safesave.info/MIC.php?id=Fajar-MotorList2543;2023-10-27 13:57:57
EMO001106;FP-01-SP5-OCC-SR09;10010670;MOTOR,AEEBK,F:315SC,TECO,75KW,50HZ,8P,380V,145A;Installed;SP5.M-33/M;2544;https://www.safesave.info/MIC.php?id=Fajar-MotorList2544;2023-10-27 13:57:58
EMO001104;FP-01-SP5-OCC-SR08;;TECO,AEJE-VB,175HP,256A,8P,315AC;Installed;SP5.M-32/M;2545;https://www.safesave.info/MIC.php?id=Fajar-MotorList2545;2023-10-27 13:57:59
EMO001103;FP-01-SP5-OCC-SR07;;TECO,AEJE-VB,315CC,215HP,316A,8P,?123;Installed;SP5.M-31/M;2546;https://www.safesave.info/MIC.php?id=Fajar-MotorList2546;2023-10-27 13:58:00
EMO001089;FP-01-SP5-OCC-SR06;;TECO,AEEBK,F315,132KW,227A,4P,380V,;Installed;SP5.M-15/M;2547;https://www.safesave.info/MIC.php?id=Fajar-MotorList2547;2023-10-27 13:58:01
EMO001088;FP-01-SP5-OCC-SR05;;TECO,AEEBK,F250SC,55KW,102A,4P,380V;Installed;SP5.M-14/M;2548;https://www.safesave.info/MIC.php?id=Fajar-MotorList2548;2023-10-27 13:58:02
EMO001087;FP-01-SP5-OCC-SR04;;TECO,AEEBK,315M,110KW,199A,6P,380V;Installed;SP5.M-13/M;2549;https://www.safesave.info/MIC.php?id=Fajar-MotorList2549;2023-10-27 13:58:03
EMO001085;FP-01-SP5-OCC-SR03;10010670;MOTOR,AEEB,TECO,75KW,50HZ,8P,380V (F:315SC),?84;Installed;SP5.M-12/M;2550;https://www.safesave.info/MIC.php?id=Fajar-MotorList2550;2023-10-27 13:58:04
EMO001084;FP-01-SP5-OCC-SR02;;TECO,AEJE,VB215HP,316A,8P,315CC, ?123;Installed;SP5.M-11/M;2551;https://www.safesave.info/MIC.php?id=Fajar-MotorList2551;2023-10-27 13:58:05
MGM000613;FP-01-SP5-OCC-SC01;;"GEAR MOTOR;30kW;51.6A;4P;380V;B";Installed;SP5.SCREW.M35-M36A/GM;2552;https://www.safesave.info/MIC.php?id=Fajar-MotorList2552;2023-10-27 13:58:06
EMO002665;FP-01-SP5-OCC-PU01-TRSW;;HYUNDAI,TENU,2.8KW,F132S,8P,380V,9.24A;Installed;SP5.TRASH WELL/P.HYD/M;2553;https://www.safesave.info/MIC.php?id=Fajar-MotorList2553;2023-10-27 13:58:07
EMO002666;FP-01-SP5-OCC-PU01-TRSW;;HYUNDAI,TENU,F905,0.5KW,6P,380V,2.1A;Installed;SP5.TRASH WELL/HOIST/M;2554;https://www.safesave.info/MIC.php?id=Fajar-MotorList2554;2023-10-27 13:58:08
EMO002667;FP-01-SP5-OCC-PU01-TRSW;;HIGEN,F132M,7.5KW,15.2A,4P,3800V;Installed;SP5.TRASH WELL/TRVL/M;2555;https://www.safesave.info/MIC.php?id=Fajar-MotorList2555;2023-10-27 13:58:09
EMO001075;FP-01-SP5-OCC-PU01-ROPE;;HITACHI,TFOA,11KW,4P,22A,380V;Installed;SP5.M-4/M;2556;https://www.safesave.info/MIC.php?id=Fajar-MotorList2556;2023-10-27 13:58:10
EMO001073;FP-01-SP5-OCC-PU01-RAGG;;SUMITOMO,TOF/FB,FV112M,3.7KW,7.80A,4P,380V;Installed;SP5.M-3/M;2557;https://www.safesave.info/MIC.php?id=Fajar-MotorList2557;2023-10-27 13:58:11
EMO001101;FP-01-SP5-OCC-T004-P016;;"MOTOR AC;37KW;69,9A;4P;380V;B";Installed;SP5.P-16/M;2558;https://www.safesave.info/MIC.php?id=Fajar-MotorList2558;2023-10-27 13:58:12
EMO001076;FP-01-SP5-OCC-PU01-PALS;10011119;MOTOR,AC,160 M,HWADA,160KW,292A,6P,380V,?123;Installed;SP5.M-5/M;2559;https://www.safesave.info/MIC.php?id=Fajar-MotorList2559;2023-10-27 13:58:13
EMO002891;FP-01-SP5-OCC-PU01-PAL2;10011119;MOTOR,AC,160 M,HWADA,160KW,292A,6P,380V;Installed;SP5.M-5.2/M(SP5_M5_1_M);2560;https://www.safesave.info/MIC.php?id=Fajar-MotorList2560;2023-10-27 13:58:14
EMO002892;FP-01-SP5-OCC-PU01-P195;;ABB,M2BA,280SMB4,90KW,165A,4P,?75;Installed;SP5.P1.2/M(SP5_P1_1_M);2561;https://www.safesave.info/MIC.php?id=Fajar-MotorList2561;2023-10-27 13:58:15
EMO001072;FP-01-SP5-OCC-PU01-P003;;HUADA,Y2,315M-4,132KW,241AA,4P,380V,?80;Installed;SP5.P-3/M;2562;https://www.safesave.info/MIC.php?id=Fajar-MotorList2562;2023-10-27 13:58:16
EMO001071;FP-01-SP5-OCC-PU01-P002;;HUADA,Y2,315M-4,132KW,241AA,4P,380V,?80;Installed;SP5.P-2/M;2563;https://www.safesave.info/MIC.php?id=Fajar-MotorList2563;2023-10-27 13:58:17
EMO001077;FP-01-SP5-OCC-PU01-P001;;TECO,AEEBK,F:315MC,110KW,199A,6P,?85;Installed;SP5.P-1/M;2564;https://www.safesave.info/MIC.php?id=Fajar-MotorList2564;2023-10-27 13:58:18
EMO001069;FP-01-SP5-OCC-PU01;10010644;MOTOR,AC,AECT,TECO,1100KW,259A,6P,3000V;Installed;SP5.M-2/M;2565;https://www.safesave.info/MIC.php?id=Fajar-MotorList2565;2023-10-27 13:58:19
EMO001093;FP-01-SP5-OCC-FR03;10020889;"AC MOTOR;380V,50Hz,160kW,8P,315M,B3";Installed;SP5.M-23/M;2566;https://www.safesave.info/MIC.php?id=Fajar-MotorList2566;2023-10-27 13:58:20
EMO003590;FP-01-SP5-OCC-FR02;10011104;MOTORAC,Y2HV450-8WUXI,250KW,65.7A,8P,3KV;Installed;SP5.M22/M;2567;https://www.safesave.info/MIC.php?id=Fajar-MotorList2567;2023-10-27 13:58:21
EMO001092;FP-01-SP5-OCC-FR01;;TECO,AEJE215HP,316A,315CC,8P,380V;Installed;SP5.M-21/M;2568;https://www.safesave.info/MIC.php?id=Fajar-MotorList2568;2023-10-27 13:58:22
EMO001068;FP-01-SP5-OCC-CN01;10010815;MOTOR,AC,AEVB,TECO,30KW,63.2A,6P,380V (Frame :200LC);Installed;SP5.M-1/M;2569;https://www.safesave.info/MIC.php?id=Fajar-MotorList2569;2023-10-27 13:58:23
EMO003287;FP-01-SP5-OCC-CL08-P009;10010920;MOTOR,AC,MBT225S,ABB,37KW,74A,4P,380V, ?60;Installed;SP5.P-9/M;2570;https://www.safesave.info/MIC.php?id=Fajar-MotorList2570;2023-10-27 13:58:24
EMO001081;FP-01-SP5-OCC-CL03;;HUADA,Y2,250M-4,55KW,102A,40,380V,?65;Installed;SP5.P-5/M;2571;https://www.safesave.info/MIC.php?id=Fajar-MotorList2571;2023-10-27 13:58:25
EMO001135;FP-01-SP5-BRS-T017-P048;;HUADA,Y2,225S,37KW,69.3A,4P,380V,?60;Installed;SP5.P-B-12/M;2572;https://www.safesave.info/MIC.php?id=Fajar-MotorList2572;2023-10-27 13:58:26
EMO001134;FP-01-SP5-BRS-T017-A016;;TECO,AEEBK,F250SC,68.1A,6P,37KW,380V,;Installed;SP5.C-B-3.AGT/M;2573;https://www.safesave.info/MIC.php?id=Fajar-MotorList2573;2023-10-27 13:58:27
EMO001131;FP-01-SP5-BRS-T016-P046;10011119;MOTOR,AC,160 M,HWADA,160KW,292A,6P,380V;Installed;SP5.P-B-13/M;2574;https://www.safesave.info/MIC.php?id=Fajar-MotorList2574;2023-10-27 13:58:28
EMO001129;FP-01-SP5-BRS-T016-A015;10010901;MOTOR,AC,HXR280SMA,ABB,45KW,88A,6P,380V;Installed;SP5.C-B-2.AGT/M;2575;https://www.safesave.info/MIC.php?id=Fajar-MotorList2575;2023-10-27 13:58:29
EMO001128;FP-01-SP5-BRS-T015-P045;;HUADA,Y2200L-4,30KW,57.6A,4P,380V;Installed;SP5.P-B-10/M;2576;https://www.safesave.info/MIC.php?id=Fajar-MotorList2576;2023-10-27 13:58:30
EMO001127;FP-01-SP5-BRS-T015-P044;;HUADA,Y2315M-4,132KW,241A,4P,380V, ?80;Installed;SP5.P-B-9/M;2577;https://www.safesave.info/MIC.php?id=Fajar-MotorList2577;2023-10-27 13:58:31
EMO001126;FP-01-SP5-BRS-T015-P043;;HUADA,Y2280S-4,75KW,140A,4P,380V;Installed;SP5.P-B-8/M;2578;https://www.safesave.info/MIC.php?id=Fajar-MotorList2578;2023-10-27 13:58:32
EMO001123;FP-01-SP5-BRS-DSP1;;FLENDER/K168-M132M4F,7.5KW,15A,;Installed;SP5.M-B-6/M;2579;https://www.safesave.info/MIC.php?id=Fajar-MotorList2579;2023-10-27 13:58:33
EMO001125;FP-01-SP5-BRS-BL02;10010909;MOTOR,AC,M2QA90SV,ABB,1.5KW2.23A,2P,380V;Installed;SP5.FAN BLOWER2/M;2580;https://www.safesave.info/MIC.php?id=Fajar-MotorList2580;2023-10-27 13:58:34
EMO001124;FP-01-SP5-BRS-BL01;;ABB,M2QA90SZ,1.5KW,2.23A,1P,380V;Installed;SP5.FAN BLOWER1/M;2581;https://www.safesave.info/MIC.php?id=Fajar-MotorList2581;2023-10-27 13:58:35
EMO001195;FP-01-PM5-WRS-TH04;;TECO,AEEBK132M,7.5KW,14.1A,4P;Installed;PM5.M-36/M;2582;https://www.safesave.info/MIC.php?id=Fajar-MotorList2582;2023-10-27 13:58:36
EMO001196;FP-01-PM5-WRS-TH04;;SEW,EURODRIVE,0.75KW,2.45A, motor 1set gear box;Installed;PM5.M-36.SH/M;2583;https://www.safesave.info/MIC.php?id=Fajar-MotorList2583;2023-10-27 13:58:37
EMO001197;FP-01-PM5-WRS-TH04;;TECO,AEEBK,160M,7.5KW,15.5A,6P;Installed;PM5.M-36.GB/M;2584;https://www.safesave.info/MIC.php?id=Fajar-MotorList2584;2023-10-27 13:58:38
EMO001136;FP-01-SP5-RJS-SR11;;"MOTOR ;2;2KW;4P";Installed;SP5.M-R-1/M;2585;https://www.safesave.info/MIC.php?id=Fajar-MotorList2585;2023-10-27 13:58:39
EMO002889;FP-01-PM5-WRS-T113-P193;;TECO,AEBKB250M4,75KW,140A,4P,380V, ?70;Installed;PM5/7.CWR.P2/M(PM5_PDV13_M);2586;https://www.safesave.info/MIC.php?id=Fajar-MotorList2586;2023-10-27 13:58:40
EMO002888;FP-01-PM5-WRS-T113-P192;;TECO,AEBKB250M4,75KW,140A,4P,380V, ?70;Installed;PM5.CWR.P1/M(PM5_PDV12_M);2587;https://www.safesave.info/MIC.php?id=Fajar-MotorList2587;2023-10-27 13:58:41
EMO000862;FP-01-PM5-WRS-T111;10011065;MOTOR,AC,AEEB,TECO,5.5KW,22.1A,4P,380V;Installed;PM5.CWR.CTW/M1;2588;https://www.safesave.info/MIC.php?id=Fajar-MotorList2588;2023-10-27 13:58:42
EMO002872;FP-01-PM5-WRS-T111;10011065;MOTOR,AC,AEEB,TECO,5.5KW,22.1A,4P,380V;Installed;PM5.CWR.CTW/M2;2589;https://www.safesave.info/MIC.php?id=Fajar-MotorList2589;2023-10-27 13:58:43
EMO000346;FP-01-PM5-WRS-T111;10011065;MOTOR,AC,AEEB,TECO,5.5KW,22.1A,4P,380V;Installed;PM5.CWR.CTW/M3;2590;https://www.safesave.info/MIC.php?id=Fajar-MotorList2590;2023-10-27 13:58:44
EMO001207;FP-01-PM5-WRS-T090-P061;;HUADA,Y2280S4,75KW,...A,1485RPM;Installed;PM5.P-SM-2/M;2591;https://www.safesave.info/MIC.php?id=Fajar-MotorList2591;2023-10-27 13:58:45
EMO001187;FP-01-PM5-WRS-T032-P076;;"MOTOR ;2;2KW;2P";Installed;PM5.P-SH-10/M;2592;https://www.safesave.info/MIC.php?id=Fajar-MotorList2592;2023-10-27 13:58:46
EMO001186;FP-01-PM5-WRS-T032-P075;;"MOTOR ;1;5KW;4P";Installed;PM5.P-SH-9/M;2593;https://www.safesave.info/MIC.php?id=Fajar-MotorList2593;2023-10-27 13:58:47
EMO001184;FP-01-PM5-WRS-T031-P084;;HUADA,Y2,200L-4,30KW,57A,4P,380V;Installed;PM5.P-SH-8/M;2594;https://www.safesave.info/MIC.php?id=Fajar-MotorList2594;2023-10-27 13:58:48
EMO001183;FP-01-PM5-WRS-T031-P083;;HUADA,Y2,225M-4,45KW,84A,4P,380V;Installed;PM5.P-SH-7/M;2595;https://www.safesave.info/MIC.php?id=Fajar-MotorList2595;2023-10-27 13:58:49
EMO001185;FP-01-PM5-WRS-T031-P082;10010650;MOTOR,AC,AEEB200L,TECO,37KW,71A,2P,380V;Installed;SP5.P-FS-3/M;2596;https://www.safesave.info/MIC.php?id=Fajar-MotorList2596;2023-10-27 13:58:50
EMO001182;FP-01-PM5-WRS-T030-P081;;HUADA,Y2,225S-4,37KW,69A,4P,380V;Installed;PM5.P-SH-6/M;2597;https://www.safesave.info/MIC.php?id=Fajar-MotorList2597;2023-10-27 13:58:51
EMO001190;FP-01-PM5-WRS-T029-P079;;HUADA,Y2.225S4,37KW,69.9A,4P,380V;Installed;PM5.P-FM-4/M;2598;https://www.safesave.info/MIC.php?id=Fajar-MotorList2598;2023-10-27 13:58:52
EMO001189;FP-01-PM5-WRS-T029-P078;;HUADA,Y2280M4,90KW,165A,380V,4P;Installed;PM5.P-FM-3/M;2599;https://www.safesave.info/MIC.php?id=Fajar-MotorList2599;2023-10-27 13:58:53
EMO001188;FP-01-PM5-WRS-T029-P077;;HUADA,Y2250M4,102A,55KW,250KW,4P,?60;Installed;PM5.P-FM-1/M;2600;https://www.safesave.info/MIC.php?id=Fajar-MotorList2600;2023-10-27 13:58:54
EMO001181;FP-01-PM5-WRS-T028-P074;10010672;MOTOR,AC,AEEB160M,TECO,15KW,27.5A,2P380V;Installed;PM5.P-SH-5/M;2601;https://www.safesave.info/MIC.php?id=Fajar-MotorList2601;2023-10-27 13:58:55
EMO001180;FP-01-PM5-WRS-T028-P073;10023795;MOTOR,AC,Y2-280S4,WUXI,75KW,135A,2P,380V;Installed;PM5.P-SH-4/M;2602;https://www.safesave.info/MIC.php?id=Fajar-MotorList2602;2023-10-27 13:58:56
EMO001179;FP-01-PM5-WRS-T028-P072;;"HUADA; Y2 315S-2; 110KW; 196A; 2P; 380V";Installed;PM5.P-SH-3/M;2603;https://www.safesave.info/MIC.php?id=Fajar-MotorList2603;2023-10-27 13:58:58
EMO001178;FP-01-PM5-WRS-T028-P071;;"HUADA; Y2 280M-2; 90KW; 160A; 2P; 380V";Installed;PM5.P-SH-2A/M;2604;https://www.safesave.info/MIC.php?id=Fajar-MotorList2604;2023-10-27 13:58:59
EMO001177;FP-01-PM5-WRS-T028-P070;10023795;MOTOR,AC,Y2-280S4,WUXI,75KW,135A,2P,380V;Installed;PM5.P-SH-2/M;2605;https://www.safesave.info/MIC.php?id=Fajar-MotorList2605;2023-10-27 13:59:00
EMO001176;FP-01-PM5-WRS-T027-P069;;HUADA,Y2180L-4,...KW,43,2A,380V, ?48;Installed;PM5.P-SH-1/M;2606;https://www.safesave.info/MIC.php?id=Fajar-MotorList2606;2023-10-27 13:59:01
EMO001206;FP-01-PM5-WRS-T026-P060;;HUADA,Y2280S-4,75KW,1485RPM,380V;Installed;PM5.P-SM-1/M;2607;https://www.safesave.info/MIC.php?id=Fajar-MotorList2607;2023-10-27 13:59:02
EMO001175;FP-01-PM5-WRS-T023-P050;10022242;MOTOR,AC,M2BA315,ABB,110KW,200A,4P,380V;Installed;PM5.APP.P-BW-4/M;2608;https://www.safesave.info/MIC.php?id=Fajar-MotorList2608;2023-10-27 13:59:03
EMO001174;FP-01-PM5-WRS-T023-P049;10022242;MOTOR,AC,M2BA315,ABB,110KW,200A,4P,380V;Installed;PM5.APP.P-BW-3/M;2609;https://www.safesave.info/MIC.php?id=Fajar-MotorList2609;2023-10-27 13:59:04
EMO002897;FP-01-PM5-WRS-T022-P196;;"?80; Y2-315; M-8; 75KW; 152A; 8P; 380V";Installed;PM5.P-BW-5/M;2610;https://www.safesave.info/MIC.php?id=Fajar-MotorList2610;2023-10-27 13:59:05
EMO001173;FP-01-PM5-WRS-T022-P052;;MOTOR,AC,HUADA,Y2,225S-4,37KW,69.9A,4P,380V,?60;Installed;PM5.APP.P-BW-2/M;2611;https://www.safesave.info/MIC.php?id=Fajar-MotorList2611;2023-10-27 13:59:06
EMO001172;FP-01-PM5-WRS-T022-P051;10022242;MOTOR,AC,M2BA315,ABB,110KW,200A,4P,380V;Installed;PM5.APP.P-BW-1/M;2612;https://www.safesave.info/MIC.php?id=Fajar-MotorList2612;2023-10-27 13:59:07
EMO001193;FP-01-PM5-WRS-FU06;;SEW,DV160M4,11KW,23.5A,4P,380V;Installed;PM5.M-SF-2.GB/M;2613;https://www.safesave.info/MIC.php?id=Fajar-MotorList2613;2023-10-27 13:59:08
EMO001192;FP-01-PM5-WRS-FU05;;SEW,DV160M4,11KW,23.5A,4P,380V;Installed;PM5.M-SF-1.GB/M;2614;https://www.safesave.info/MIC.php?id=Fajar-MotorList2614;2023-10-27 13:59:09
EMO001194;FP-01-PM5-WRS-FU03-P085;;CANTONI,SG132M-6A,40KW,9.6A,380V;Installed;PM5.P-SH-11/M;2615;https://www.safesave.info/MIC.php?id=Fajar-MotorList2615;2023-10-27 13:59:10
EMO001223;FP-01-PM5-VAS-VP11;;TECO,SEJTVB450AC,400KW,4P,94.2A,3KV;Installed;PM5.VP11.GB/M;2616;https://www.safesave.info/MIC.php?id=Fajar-MotorList2616;2023-10-27 13:59:11
EMO001222;FP-01-PM5-VAS-VP10;;TECO,AEJTVB400AC,300KW,70.6A,4P,3KV;Installed;PM5.VP10.GB/M;2617;https://www.safesave.info/MIC.php?id=Fajar-MotorList2617;2023-10-27 13:59:12
